SLID,NAME,CONTACT NO,SHORT NAME,ESTABLISHED YEAR,REGISTRATION NO,PHARMACY TYPE,PHARMACY CATEGORY,PROPREITOR NAME,PROPREITOR CONTACT NO,PROPREITOR EMAIL ID,PROPREITOR ADDRESS,CHEMIST TYPE,CHEMISTRATING,BRANCH DRUG LICENSE NO,BRANCH VAT,BRANCH CST,BRANCH TIN REGIS NO,CHEMIST NAME,STATION,BRANCH ADDRESS LINE 1,BRANCH ADDRESS LINE 2,BRANCH ADDRESS LINE 3,BRANCH CITY,BRANCH STATE,COUNTRY,BRANCH MOBILE NO,BRANCH LANDLINE NO,BRANCH FAX NO,BRANCH WEBSITE,BRANCH BUISNESS POTENTIAL,BRANCH SHIPPING ADDRESS LINE 1,BRANCH SHIPPING ADDRESS LINE 2,BRANCH SHIPPING ADDRESS LINE 3,BRANCH SHIPPING CITY,BRANCH SHIPPING STATE,BRANCH SHIPPING COUNTRY,BRANCH SHIPPING MOBILE NO,BRANCH SHIPPING LANDLINE NO,BRANCH BEST TIME FROM,BRANCH BEST TIME TO,BRANCH WORK TIMINGS DAYS,BRANCH WORK TIMINGS FROM,BRANCH WORK TIMINGS TO,BRANCH FREQUENCY TYPE,BRANCH FREQUENCY CALL,Lat,Long
CHL-039,VENKATESHWARA MEDICAL,,VM,,,,,,,,,,,,,,,,Karimnagar,,,,KARIMNAGAR,,,,,,,,,,,,,,,,,,,,,Monthly,2,18.4385553,79.1288412
CHL-040,SADATH MEDICAL,,SM,,,,,,,,,,,,,,,,Karimnagar,,,,KARIMNAGAR,,,,,,,,,,,,,,,,,,,,,Monthly,2,18.4385553,79.1288412
CHL-041,ASHOK MEDICAL,,AM,,,,,,,,,,,,,,,,Karimnagar,,,,KARIMNAGAR,,,,,,,,,,,,,,,,,,,,,Monthly,2,18.4385553,79.1288412
CHL-042,S.M.P MEDICAL,,SM,,,,,,,,,,,,,,,,Karimnagar,,,,KARIMNAGAR,,,,,,,,,,,,,,,,,,,,,Monthly,2,18.4385553,79.1288412
CHL-043,SRI KAPISHWA MEDICAL,,SKM,,,,,,,,,,,,,,,,Karimnagar,,,,KARIMNAGAR,,,,,,,,,,,,,,,,,,,,,Monthly,2,18.4385553,79.1288412
CHL-044,MADEENA MEDICAL,,MM,,,,,,,,,,,,,,,,Karimnagar,,,,KARIMNAGAR,,,,,,,,,,,,,,,,,,,,,Monthly,2,18.4385553,79.1288412
CHL-045,STAR MEDICAL,,SM,,,,,,,,,,,,,,,,Karimnagar,,,,KARIMNAGAR,,,,,,,,,,,,,,,,,,,,,Monthly,2,18.4385553,79.1288412
CHL-046,DHARANI MEDICAL,,DM,,,,,,,,,,,,,,,,Karimnagar,,,,KARIMNAGAR,,,,,,,,,,,,,,,,,,,,,Monthly,2,18.4385553,79.1288412
CHL-047,SRI BHAVANI MEDICAL GENERAL STORES,,SBMGS,,,,,,,,,,,,,,,,Karimnagar,,,,KARIMNAGAR,,,,,,,,,,,,,,,,,,,,,Monthly,2,18.4385553,79.1288412
CHL-048,KANAKA DURGA MEDICAL HALL,,KDMH,,,,,,,,,,,,,,,,Karimnagar,,,,KARIMNAGAR,,,,,,,,,,,,,,,,,,,,,Monthly,2,18.4385553,79.1288412
CHL-049,LAXMIGANESH MEDICAL,,LM,,,,,,,,,,,,,,,,Karimnagar,,,,KARIMNAGAR,,,,,,,,,,,,,,,,,,,,,Monthly,2,18.4385553,79.1288412
CHL-050,APPLE MEDICAL & GENERAL STORES,,AM&GS,,,,,,,,,,,,,,,,Karimnagar,,,,KARIMNAGAR,,,,,,,,,,,,,,,,,,,,,Monthly,2,18.4385553,79.1288412
CHL-051,LAXMIVILAS MEDICAL & GENERAL STORES,,LM&GS,,,,,,,,,,,,,,,,Karimnagar,,,,KARIMNAGAR,,,,,,,,,,,,,,,,,,,,,Monthly,2,18.4385553,79.1288412
CHL-052,AMBHIKA MEDICAL & GENERAL STORES,,AM&GS,,,,,,,,,,,,,,,,Karimnagar,,,,KARIMNAGAR,,,,,,,,,,,,,,,,,,,,,Monthly,2,18.4385553,79.1288412
CHL-053,SAI SRINIVASA PHARMACY,,SSP,,,,,,,,,,,,,,,,Karimnagar,,,,KARIMNAGAR,,,,,,,,,,,,,,,,,,,,,Monthly,2,18.4385553,79.1288412
CHL-054,SAI VASANTHA MEDICAL STORES,,SVMS,,,,,,,,,,,,,,,,Karimnagar,,,,KARIMNAGAR,,,,,,,,,,,,,,,,,,,,,Monthly,2,18.4385553,79.1288412
CHL-055,SAHARA PHARMACY,,SP,,,,,,,,,,,,,,,,Karimnagar,,,,KARIMNAGAR,,,,,,,,,,,,,,,,,,,,,Monthly,2,18.4385553,79.1288412
CHL-056,PAVANI MEDICAL HALL,,PMH,,,,,,,,,,,,,,,,Sircilla,,,,SIRCILLA,,,,,,,,,,,,,,,,,,,,,Monthly,2,18.3892197,78.8014505
CHL-057,SANDEEP MEDICAL HALL,,SMH,,,,,,,,,,,,,,,,Sircilla,,,,SIRCILLA,,,,,,,,,,,,,,,,,,,,,Monthly,2,18.3892197,78.8014505
CHL-058,SRI SHIVA DURGA MEDICAL HALL,,SSDMH,,,,,,,,,,,,,,,,Sircilla,,,,SIRCILLA,,,,,,,,,,,,,,,,,,,,,Monthly,2,18.3892197,78.8014505
CHL-059,RAJA RAJESWARA MEDICAL GENERAL STORES,,RRMGS,,,,,,,,,,,,,,,,Sircilla,,,,SIRCILLA,,,,,,,,,,,,,,,,,,,,,Monthly,2,18.3892197,78.8014505
CHL-060,ROHAN PHARMACY,,RP,,,,,,,,,,,,,,,,Sircilla,,,,SIRCILLA,,,,,,,,,,,,,,,,,,,,,Monthly,2,18.3892197,78.8014505
CHL-061,RUTHWIK MEDICAL HALL,,RMH,,,,,,,,,,,,,,,,Sircilla,,,,SIRCILLA,,,,,,,,,,,,,,,,,,,,,Monthly,2,18.3892197,78.8014505
CHL-062,SRUJAN PHARMACY,,SP,,,,,,,,,,,,,,,,Sircilla,,,,SIRCILLA,,,,,,,,,,,,,,,,,,,,,Monthly,2,18.3892197,78.8014505
CHL-063,SIRI PHARMACY,,SP,,,,,,,,,,,,,,,,Sircilla,,,,SIRCILLA,,,,,,,,,,,,,,,,,,,,,Monthly,2,18.3892197,78.8014505
CHL-064,SRI SANIYA MEDICAL HALL,,SSMH,,,,,,,,,,,,,,,,Sircilla,,,,SIRCILLA,,,,,,,,,,,,,,,,,,,,,Monthly,2,18.3892197,78.8014505
CHL-065,SAI SRINIVASA MEDICAL HALL,,SSMH,,,,,,,,,,,,,,,,Sircilla,,,,SIRCILLA,,,,,,,,,,,,,,,,,,,,,Monthly,2,18.3892197,78.8014505
CHL-066,NIKIL MEDICAL HALL,,NMH,,,,,,,,,,,,,,,,Sircilla,,,,SIRCILLA,,,,,,,,,,,,,,,,,,,,,Monthly,2,18.3892197,78.8014505
CHL-067,CHARAKA MEDICALL,,CM,,,,,,,,,,,,,,,,Sircilla,,,,SIRCILLA,,,,,,,,,,,,,,,,,,,,,Monthly,2,18.3892197,78.8014505
CHL-068,KANIPAKESHWARA MEDICAL HALL,,KMH,,,,,,,,,,,,,,,,Sircilla,,,,SIRCILLA,,,,,,,,,,,,,,,,,,,,,Monthly,2,18.3892197,78.8014505
CHL-069,SAHASRA MEDICAL,,SM,,,,,,,,,,,,,,,,Sircilla,,,,SIRCILLA,,,,,,,,,,,,,,,,,,,,,Monthly,2,18.3892197,78.8014505
CHL-070,TEJA MEDICAL,,TM,,,,,,,,,,,,,,,,Sircilla,,,,SIRCILLA,,,,,,,,,,,,,,,,,,,,,Monthly,2,18.3892197,78.8014505
CHL-071,VINAYAKA MEDICAL,,VM,,,,,,,,,,,,,,,,Sircilla,,,,SIRCILLA,,,,,,,,,,,,,,,,,,,,,Monthly,2,18.3892197,78.8014505
CHL-072,SRI SAI VENKATA RAMANA MEDICAL GENERAL STORES,,SSVRMGS,,,,,,,,,,,,,,,,Sircilla,,,,SIRCILLA,,,,,,,,,,,,,,,,,,,,,Monthly,2,18.3892197,78.8014505
CHL-073,SHIVA SAI MEDICAL STORES,,SSMS,,,,,,,,,,,,,,,,Sircilla,,,,SIRCILLA,,,,,,,,,,,,,,,,,,,,,Monthly,2,18.3892197,78.8014505
CHL-074,RAGAVENDRA MEDICAL HALL,,RMH,,,,,,,,,,,,,,,,Sircilla,,,,SIRCILLA,,,,,,,,,,,,,,,,,,,,,Monthly,2,18.3892197,78.8014505
CHL-075,GURUKRUPA MEDICAL GENRAL STORS,,GMGS,,,,,,,,,,,,,,,,Sircilla,,,,SIRCILLA,,,,,,,,,,,,,,,,,,,,,Monthly,2,18.3892197,78.8014505
CHL-076,NATRAJ MEDICAL HALL,,NMH,,,,,,,,,,,,,,,,Sircilla,,,,SIRCILLA,,,,,,,,,,,,,,,,,,,,,Monthly,2,18.3892197,78.8014505
CHL-077,BABA MEDICAL,,BM,,,,,,,,,,,,,,,,Sircilla,,,,SIRCILLA,,,,,,,,,,,,,,,,,,,,,Monthly,2,18.3892197,78.8014505
CHL-078,VAHINI MEDICAL,,VM,,,,,,,,,,,,,,,,Sircilla,,,,SIRCILLA,,,,,,,,,,,,,,,,,,,,,Monthly,2,18.3892197,78.8014505
CHL-079,KRISHNAVENI MEDICAL HALL,,KMH,,,,,,,,,,,,,,,,Sircilla,,,,SIRCILLA,,,,,,,,,,,,,,,,,,,,,Monthly,2,18.3892197,78.8014505
CHL-080,SRI KRISHNA SAI MEDICAL HALL,,SKSMH,,,,,,,,,,,,,,,,Sircilla,,,,SIRCILLA,,,,,,,,,,,,,,,,,,,,,Monthly,2,18.3892197,78.8014505
CHL-081,BHAGAVAN MEDICAL HALL,,BMH,,,,,,,,,,,,,,,,Sircilla,,,,SIRCILLA,,,,,,,,,,,,,,,,,,,,,Monthly,2,18.3892197,78.8014505
CHL-082,GOPI KRISHNA MEDICAL GENERAL STORES,,GKMGS,,,,,,,,,,,,,,,,Sircilla,,,,SIRCILLA,,,,,,,,,,,,,,,,,,,,,Monthly,2,18.3892197,78.8014505
CHL-083,SIDDIVINAYAKA MEDICALGENERAL STORES,,SMS,,,,,,,,,,,,,,,,Sircilla,,,,SIRCILLA,,,,,,,,,,,,,,,,,,,,,Monthly,2,18.3892197,78.8014505
CHL-084,BHAVISHYA MEDICAL,,BM,,,,,,,,,,,,,,,,Sircilla,,,,SIRCILLA,,,,,,,,,,,,,,,,,,,,,Monthly,2,18.3892197,78.8014505
CHL-085,SRI VIJAYADURGA MEDICAL,,SVM,,,,,,,,,,,,,,,,Sircilla,,,,SIRCILLA,,,,,,,,,,,,,,,,,,,,,Monthly,2,18.3892197,78.8014505
CHL-086,SRISAI MEDICAL&GENERALSTORES,,SM,,,,,,,,,,,,,,,,Sircilla,,,,SIRCILLA,,,,,,,,,,,,,,,,,,,,,Monthly,2,18.3892197,78.8014505
CHL-087,KALYANIPRABHA MEDICAL&GENERAL STORES,,KMS,,,,,,,,,,,,,,,,Sircilla,,,,SIRCILLA,,,,,,,,,,,,,,,,,,,,,Monthly,2,18.3892197,78.8014505
CHL-088,SAIMANI MEDICAL,,SM,,,,,,,,,,,,,,,,Vemulavada,,,,VEMULAWADA,,,,,,,,,,,,,,,,,,,,,Monthly,2,18.4681062,78.8671321
CHL-089,SRI  HARA MEDICAL,,SHM,,,,,,,,,,,,,,,,Vemulavada,,,,VEMULAWADA,,,,,,,,,,,,,,,,,,,,,Monthly,2,18.4681062,78.8671321
CHL-090,PARTHASARDI MEDICAL HALL,,PMH,,,,,,,,,,,,,,,,Vemulavada,,,,VEMULAWADA,,,,,,,,,,,,,,,,,,,,,Monthly,2,18.4681062,78.8671321
CHL-091,DHANA LAXMI MEDICAL GENRAL STORES,,DLMGS,,,,,,,,,,,,,,,,Vemulavada,,,,VEMULAWADA,,,,,,,,,,,,,,,,,,,,,Monthly,2,18.4681062,78.8671321
CHL-092,PRASANNANJANEYA MEDICL STORES,,PMS,,,,,,,,,,,,,,,,Vemulavada,,,,VEMULAWADA,,,,,,,,,,,,,,,,,,,,,Monthly,2,18.4681062,78.8671321
CHL-093,BALAJI MEDICAL HALL,,BMH,,,,,,,,,,,,,,,,Vemulavada,,,,VEMULAWADA,,,,,,,,,,,,,,,,,,,,,Monthly,2,18.4681062,78.8671321
CHL-094,SRI LAXMI MEDICAL HALL,,SLMH,,,,,,,,,,,,,,,,Vemulavada,,,,VEMULAWADA,,,,,,,,,,,,,,,,,,,,,Monthly,2,18.4681062,78.8671321
CHL-095,UMA MEDICAL GENRAL STORES,,UMGS,,,,,,,,,,,,,,,,Vemulavada,,,,VEMULAWADA,,,,,,,,,,,,,,,,,,,,,Monthly,2,18.4681062,78.8671321
CHL-096,SAI BRAHMAIAH MEDICAL GENRAL STORES,,SBMGS,,,,,,,,,,,,,,,,Gambhiraope / Mustabad,,,,MUSTABAD,,,,,,,,,,,,,,,,,,,,,Monthly,2,18.3110048,78.5689242
CHL-097,MADEENA MEDICAL,,MM,,,,,,,,,,,,,,,,Gambhiraope / Mustabad,,,,MUSTABAD,,,,,,,,,,,,,,,,,,,,,Monthly,2,18.3110048,78.5689242
CHL-098,KANAKA DURGA MEDICAL HALL,,KDMH,,,,,,,,,,,,,,,,Gambhiraope / Mustabad,,,,MUSTABAD,,,,,,,,,,,,,,,,,,,,,Monthly,2,18.3110048,78.5689242
CHL-099,SRILAXMI,,S,,,,,,,,,,,,,,,,Gambhiraope / Mustabad,,,,MUSTABAD,,,,,,,,,,,,,,,,,,,,,Monthly,2,18.3110048,78.5689242
CHL-100,KAMALA PHARMACY,,KP,,,,,,,,,,,,,,,,Gambhiraope / Mustabad,,,,MUSTABAD,,,,,,,,,,,,,,,,,,,,,Monthly,2,18.3110048,78.5689242
CHL-101,VANI MEDICAL,,VM,,,,,,,,,,,,,,,,Gambhiraope / Mustabad,,,,GAMBHIRAOPET,,,,,,,,,,,,,,,,,,,,,Monthly,2,18.3110048,78.5689242
CHL-102,VENKATESHWARA PHARMACY,,VP,,,,,,,,,,,,,,,,Gambhiraope / Mustabad,,,,GAMBHIRAOPET,,,,,,,,,,,,,,,,,,,,,Monthly,2,18.3110048,78.5689242
CHL-103,PADMA MEDICAL & GENERAL STORES,,PM&GS,,,,,,,,,,,,,,,,Gambhiraope / Mustabad,,,,GAMBHIRAOPET,,,,,,,,,,,,,,,,,,,,,Monthly,2,18.3110048,78.5689242
CHL-104,AJANTHA MEDICAL,,AM,,,,,,,,,,,,,,,,Gambhiraope / Mustabad,,,,GAMBHIRAOPET,,,,,,,,,,,,,,,,,,,,,Monthly,2,18.3110048,78.5689242
CHL-105,KAVERI MEDICAL HALL,,KMH,,,,,,,,,,,,,,,,Yellareddypet / Gollapally,,,,YELLAREDDYPET,,,,,,,,,,,,,,,,,,,,,Monthly,2,18.3965056,78.8185859
CHL-106,SRI VASAVI MEDICAL GENERAL STORES,,SVMGS,,,,,,,,,,,,,,,,Yellareddypet / Gollapally,,,,YELLAREDDYPET,,,,,,,,,,,,,,,,,,,,,Monthly,2,18.3965056,78.8185859
CHL-107,VARALAXMI MEDICAL HALL,,VMH,,,,,,,,,,,,,,,,Yellareddypet / Gollapally,,,,YELLAREDDYPET,,,,,,,,,,,,,,,,,,,,,Monthly,2,18.3965056,78.8185859
CHL-108,SIDDIVINAYAKA MEDICAL,,SM,,,,,,,,,,,,,,,,Yellareddypet / Gollapally,,,,YELLAREDDYPET,,,,,,,,,,,,,,,,,,,,,Monthly,2,18.3965056,78.8185859
CHL-109,SHIVA MEDICAL HALL,,SMH,,,,,,,,,,,,,,,,Yellareddypet / Gollapally,,,,YELLAREDDYPET,,,,,,,,,,,,,,,,,,,,,Monthly,2,18.3965056,78.8185859
CHL-110,DURGA MEDICAL HALL,,DMH,,,,,,,,,,,,,,,,Yellareddypet / Gollapally,,,,YELLAREDDYPET,,,,,,,,,,,,,,,,,,,,,Monthly,2,18.3965056,78.8185859
