SLID,NAME,CONTACT NO,SHORT NAME,ESTABLISHED YEAR,REGISTRATION NO,PHARMACY TYPE,PHARMACY CATEGORY,PROPREITOR NAME,PROPREITOR CONTACT NO,PROPREITOR EMAIL ID,PROPREITOR ADDRESS,CHEMIST TYPE,CHEMISTRATING,BRANCH DRUG LICENSE NO,BRANCH VAT,BRANCH CST,BRANCH TIN REGIS NO,CHEMIST NAME,STATION,BRANCH ADDRESS LINE 1,BRANCH ADDRESS LINE 2,BRANCH ADDRESS LINE 3,BRANCH CITY,BRANCH STATE,COUNTRY,BRANCH MOBILE NO,BRANCH LANDLINE NO,BRANCH FAX NO,BRANCH WEBSITE,BRANCH BUISNESS POTENTIAL,BRANCH SHIPPING ADDRESS LINE 1,BRANCH SHIPPING ADDRESS LINE 2,BRANCH SHIPPING ADDRESS LINE 3,BRANCH SHIPPING CITY,BRANCH SHIPPING STATE,BRANCH SHIPPING COUNTRY,BRANCH SHIPPING MOBILE NO,BRANCH SHIPPING LANDLINE NO,BRANCH BEST TIME FROM,BRANCH BEST TIME TO,BRANCH WORK TIMINGS DAYS,BRANCH WORK TIMINGS FROM,BRANCH WORK TIMINGS TO,BRANCH FREQUENCY TYPE,BRANCH FREQUENCY CALL,Lat,Long
UAEPHAR00037,NATIONAL.M.C.PHARMACY,,,,,,,,,,,,,,,,,,SHARJAH-Fujaira,,,,,,,,,,,,,,,,,,,,,,,,,Monthly,2,25.8006926,55.9761994
UAEPHAR00038,FURQAN PHARMACY-MADAM,,,,,,,,,,,,,,,,,,SHARJAH-Madam,,,,,,,,,,,,,,,,,,,,,,,,,Monthly,2,24.9153673,55.7717353
UAEPHAR00039,MADINAH AL MADAM DRUG STORE L.L.C.-MADAM,,,,,,,,,,,,,,,,,,SHARJAH-Madam,,,,,,,,,,,,,,,,,,,,,,,,,Monthly,2,24.9153673,55.7717353
UAEPHAR00040,NOOR AL MADAM PHARMACY-DHAID,,,,,,,,,,,,,,,,,,SHARJAH-Madam,,,,,,,,,,,,,,,,,,,,,,,,,Monthly,2,24.9153673,55.7717353
UAEPHAR00041,SAFAA AL MADAM PHARMACY-SHARJAH,,,,,,,,,,,,,,,,,,SHARJAH-Madam,,,,,,,,,,,,,,,,,,,,,,,,,Monthly,2,24.9153673,55.7717353
UAEPHAR00042,AL NASER PHARMACY-KHORFAKHAN,,,,,,,,,,,,,,,,,,SHARJAH-Khorfukan,,,,,,,,,,,,,,,,,,,,,,,,,Monthly,2,25.3365669,56.3432629
UAEPHAR00043,COUNTRY PHARMACY-KHORFAKHAN,,,,,,,,,,,,,,,,,,SHARJAH-Khorfukan,,,,,,,,,,,,,,,,,,,,,,,,,Monthly,2,25.3365669,56.3432629
UAEPHAR00044,HASHIMIA PHARMACY-KHORFAKHAN,,,,,,,,,,,,,,,,,,SHARJAH-Khorfukan,,,,,,,,,,,,,,,,,,,,,,,,,Monthly,2,25.3365669,56.3432629
UAEPHAR00045,KHORFAKAN PHARMACY-KHORFAKHAN,,,,,,,,,,,,,,,,,,SHARJAH-Khorfukan,,,,,,,,,,,,,,,,,,,,,,,,,Monthly,2,25.3365669,56.3432629
UAEPHAR00046,SHAMS PHARMACY L.L.C.-RAS AL KHAIMAH,,,,,,,,,,,,,,,,,,SHARJAH-Dhaid,,,,,,,,,,,,,,,,,,,,,,,,,Monthly,2,25.3148115,55.958135
UAEPHAR00047,ABU SHAGHARA PHARMACY-SHARJAH,,,,,,,,,,,,,,,,,,SHARJAH-Abu Shagara,,,,,,,,,,,,,,,,,,,,,,,,,Monthly,2,25.3363068,55.3959492
UAEPHAR00048,AL OROUBA PHARMACY-SHARJAH,,,,,,,,,,,,,,,,,,SHARJAH-Rolla 1,,,,,,,,,,,,,,,,,,,,,,,,,Monthly,2,25.3462553,55.4209317
UAEPHAR00049,AMAN PHARMACY-SHARJAH,,,,,,,,,,,,,,,,,,SHARJAH-Rolla 2,,,,,,,,,,,,,,,,,,,,,,,,,Monthly,2,25.3462553,55.4209317
UAEPHAR00050,"ASTER PHARMACY 106-AL NAHDA,SHARJAH",,,,,,,,,,,,,,,,,,SHARJAH-Al Nahda,,,,,,,,,,,,,,,,,,,,,,,,,Monthly,2,25.3019341,55.3738128
UAEPHAR00051,ASTER PHARMACY 107-SHARJAH,,,,,,,,,,,,,,,,,,SHARJAH-Sharjah 1,,,,,,,,,,,,,,,,,,,,,,,,,Monthly,2,25.3462553,55.4209317
UAEPHAR00052,ASTER PHARMACY 108-SHARJAH,,,,,,,,,,,,,,,,,,SHARJAH-Sharjah Butina,,,,,,,,,,,,,,,,,,,,,,,,,Monthly,2,25.3462553,55.4209317
UAEPHAR00053,ASTER PHARMACY 121-SHARJAH,,,,,,,,,,,,,,,,,,SHARJAH-Sharjah 1,,,,,,,,,,,,,,,,,,,,,,,,,Monthly,2,25.3462553,55.4209317
UAEPHAR00054,ASTER PHARMACY 125-SHARJAH,,,,,,,,,,,,,,,,,,SHARJAH-Rolla 1,,,,,,,,,,,,,,,,,,,,,,,,,Monthly,2,25.3462553,55.4209317
UAEPHAR00055,BADER PHARMACY-SHARJAH,,,,,,,,,,,,,,,,,,SHARJAH-Rolla 2,,,,,,,,,,,,,,,,,,,,,,,,,Monthly,2,25.3462553,55.4209317
UAEPHAR00056,BAIT AL SHIFA PHARMACY-SHARJAH,,,,,,,,,,,,,,,,,,SHARJAH-Shj Ind Area,,,,,,,,,,,,,,,,,,,,,,,,,Monthly,2,25.3462553,55.4209317
UAEPHAR00057,BANIYAS PHARMACY-SHARJAH,,,,,,,,,,,,,,,,,,SHARJAH-Shahba,,,,,,,,,,,,,,,,,,,,,,,,,Monthly,2,25.3462553,55.4209317
UAEPHAR00058,BOORJ AL ROLLA PHARMACY L.L.C.-SHARJAH,,,,,,,,,,,,,,,,,,SHARJAH-Rolla 1,,,,,,,,,,,,,,,,,,,,,,,,,Monthly,2,25.3462553,55.4209317
UAEPHAR00059,CENTRAL PRIVATE HOSPITAL-SHARJAH,,,,,,,,,,,,,,,,,,SHARJAH-Rolla 3,,,,,,,,,,,,,,,,,,,,,,,,,Monthly,2,25.3462553,55.4209317
UAEPHAR00060,CO-OPERATIVE PHARMACY-SHARJAH,,,,,,,,,,,,,,,,,,SHARJAH-Rolla 3,,,,,,,,,,,,,,,,,,,,,,,,,Monthly,2,25.3462553,55.4209317
UAEPHAR00061,DAR AL DAWA PHARMACY L.L.C.-SHARJAH,,,,,,,,,,,,,,,,,,SHARJAH-Abu Shagara,,,,,,,,,,,,,,,,,,,,,,,,,Monthly,2,25.3363068,55.3959492
UAEPHAR00062,DEIRA PHARMACY L.L.C.-SHARJAH,,,,,,,,,,,,,,,,,,SHARJAH-Rolla 3,,,,,,,,,,,,,,,,,,,,,,,,,Monthly,2,25.3462553,55.4209317
UAEPHAR00063,DOCTORS PHARMACY-SHARJAH,,,,,,,,,,,,,,,,,,SHARJAH-Rolla 3,,,,,,,,,,,,,,,,,,,,,,,,,Monthly,2,25.3462553,55.4209317
UAEPHAR00064,GARDEN PHARMACY-SHARJAH,,,,,,,,,,,,,,,,,,SHARJAH-Rolla 2,,,,,,,,,,,,,,,,,,,,,,,,,Monthly,2,25.3462553,55.4209317
UAEPHAR00065,HADEQAT AL ROLLA PHARMACY L.L.C.-SHARJAH,,,,,,,,,,,,,,,,,,SHARJAH-Rolla 2,,,,,,,,,,,,,,,,,,,,,,,,,Monthly,2,25.3462553,55.4209317
UAEPHAR00066,HAMAD DRUG STORE L.L.C.-SHARJAH,,,,,,,,,,,,,,,,,,SHARJAH-Shj Ind Area,,,,,,,,,,,,,,,,,,,,,,,,,Monthly,2,25.3462553,55.4209317
UAEPHAR00067,HUSSAIN PHARMACY-SHARJAH,,,,,,,,,,,,,,,,,,SHARJAH-Abu Shagara,,,,,,,,,,,,,,,,,,,,,,,,,Monthly,2,25.3363068,55.3959492
UAEPHAR00068,IBN BATUTA MEDICINE & MEDICAL EQUIPMENT STORE L.L.C.-SHARJAH,,,,,,,,,,,,,,,,,,SHARJAH-Rolla 3,,,,,,,,,,,,,,,,,,,,,,,,,Monthly,2,25.3462553,55.4209317
UAEPHAR00069,ITEKAL PHARMACY-SHARJAH,,,,,,,,,,,,,,,,,,SHARJAH-Abu Shagara,,,,,,,,,,,,,,,,,,,,,,,,,Monthly,2,25.3363068,55.3959492
UAEPHAR00070,LAMIA PHARMACY-SHARJAH,,,,,,,,,,,,,,,,,,SHARJAH-Rolla 3,,,,,,,,,,,,,,,,,,,,,,,,,Monthly,2,25.3462553,55.4209317
UAEPHAR00071,MAJID PHARMACY-SHARJAH,,,,,,,,,,,,,,,,,,SHARJAH-Rolla 3,,,,,,,,,,,,,,,,,,,,,,,,,Monthly,2,25.3462553,55.4209317
UAEPHAR00072,MEDICARE PHARMACY-SHARJAH,,,,,,,,,,,,,,,,,,SHARJAH-Rolla 1,,,,,,,,,,,,,,,,,,,,,,,,,Monthly,2,25.3462553,55.4209317
UAEPHAR00073,MOAALAJ PHARMACY L.L.C.-SHARJAH,,,,,,,,,,,,,,,,,,SHARJAH-Abu Shagara,,,,,,,,,,,,,,,,,,,,,,,,,Monthly,2,25.3363068,55.3959492
UAEPHAR00074,MUBARAK CENTER PHARMACY-SHARJAH,,,,,,,,,,,,,,,,,,SHARJAH-Rolla 3,,,,,,,,,,,,,,,,,,,,,,,,,Monthly,2,25.3462553,55.4209317
UAEPHAR00075,NAHAR PHARMACY L.L.C.-SHARJAH,,,,,,,,,,,,,,,,,,SHARJAH-Al Nahda,,,,,,,,,,,,,,,,,,,,,,,,,Monthly,2,25.3019341,55.3738128
UAEPHAR00076,NASSIF PHARMACY-SHARJAH,,,,,,,,,,,,,,,,,,SHARJAH-Rolla 3,,,,,,,,,,,,,,,,,,,,,,,,,Monthly,2,25.3462553,55.4209317
UAEPHAR00077,NEJOUM ABU SHAGHARA PHARMACY L.L.C.-SHARJAH,,,,,,,,,,,,,,,,,,SHARJAH-Abu Shagara,,,,,,,,,,,,,,,,,,,,,,,,,Monthly,2,25.3363068,55.3959492
UAEPHAR00078,NEW HAMAD PHARMACY L.L.C.-SHARJAH,,,,,,,,,,,,,,,,,,SHARJAH-Al Nahda,,,,,,,,,,,,,,,,,,,,,,,,,Monthly,2,25.3019341,55.3738128
UAEPHAR00079,NOORA DRUG STORE L.L.C.-SHARJAH,,,,,,,,,,,,,,,,,,SHARJAH-Shj Ind Area,,,,,,,,,,,,,,,,,,,,,,,,,Monthly,2,25.3462553,55.4209317
UAEPHAR00080,ORIANA PHARMACY-SHARJAH,,,,,,,,,,,,,,,,,,SHARJAH-Sharjah 1,,,,,,,,,,,,,,,,,,,,,,,,,Monthly,2,25.3462553,55.4209317
UAEPHAR00081,RAHMANIAH PHARMACY-SHARJAH,,,,,,,,,,,,,,,,,,SHARJAH-Shj Ind Area,,,,,,,,,,,,,,,,,,,,,,,,,Monthly,2,25.3462553,55.4209317
UAEPHAR00082,RASHA PHARMACY-SHARJAH,,,,,,,,,,,,,,,,,,SHARJAH-Rolla 3,,,,,,,,,,,,,,,,,,,,,,,,,Monthly,2,25.3462553,55.4209317
UAEPHAR00083,RAYAN PHARMACY L.L.C.-SHARJAH,,,,,,,,,,,,,,,,,,SHARJAH-Abu Shagara,,,,,,,,,,,,,,,,,,,,,,,,,Monthly,2,25.3363068,55.3959492
UAEPHAR00084,REEM AL NAHDAH PHARMACY-SHARJAH,,,,,,,,,,,,,,,,,,SHARJAH-Al Nahda,,,,,,,,,,,,,,,,,,,,,,,,,Monthly,2,25.3019341,55.3738128
UAEPHAR00085,REEM PHARMACY-SHARJAH,,,,,,,,,,,,,,,,,,SHARJAH-Rolla 2,,,,,,,,,,,,,,,,,,,,,,,,,Monthly,2,25.3462553,55.4209317
UAEPHAR00086,RIAD PHARMACY (SHJ),,,,,,,,,,,,,,,,,,SHARJAH-Shahba,,,,,,,,,,,,,,,,,,,,,,,,,Monthly,2,25.3462553,55.4209317
UAEPHAR00087,SAIF BRANCH-1 PHARMACY-SHARJAH,,,,,,,,,,,,,,,,,,SHARJAH-Abu Shagara,,,,,,,,,,,,,,,,,,,,,,,,,Monthly,2,25.3363068,55.3959492
UAEPHAR00088,SAIF PHARMACY-SHJ,,,,,,,,,,,,,,,,,,SHARJAH-Shj Ind Area,,,,,,,,,,,,,,,,,,,,,,,,,Monthly,2,25.3462553,55.4209317
UAEPHAR00089,SALSABIL MEDICINE STORE L.L.C.-SHARJAH,,,,,,,,,,,,,,,,,,SHARJAH-Shj Ind Area,,,,,,,,,,,,,,,,,,,,,,,,,Monthly,2,25.3462553,55.4209317
UAEPHAR00090,SEHA AL KUBRA PHARMACY L.L.C.-SHARJAH,,,,,,,,,,,,,,,,,,SHARJAH-Shahba,,,,,,,,,,,,,,,,,,,,,,,,,Monthly,2,25.3462553,55.4209317
UAEPHAR00091,WARDAH PHARMACY-SHARJAH,,,,,,,,,,,,,,,,,,SHARJAH-Shj Ind Area,,,,,,,,,,,,,,,,,,,,,,,,,Monthly,2,25.3462553,55.4209317
UAEPHAR00092,ZAMZAM PHARMACY-SHARJAH,,,,,,,,,,,,,,,,,,SHARJAH-Shj Ind Area,,,,,,,,,,,,,,,,,,,,,,,,,Monthly,2,25.3462553,55.4209317
